Game Title,Rank,Date,Avg. Players,Peak Players
Just Cause 3,624,September 2017,1240.61,2640
Just Cause 3,624,August 2017,1921.97,4239
Just Cause 3,624,July 2017,2687.79,9891
Just Cause 3,624,June 2017,1383.30,4195
Just Cause 3,624,May 2017,1070.09,2090
Just Cause 3,624,April 2017,1347.58,2883
Just Cause 3,624,March 2017,1715.62,3963
Just Cause 3,624,February 2017,2445.16,7615
Just Cause 3,624,January 2017,2690.29,6718
Just Cause 3,624,December 2016,3263.77,7112
Just Cause 3,624,November 2016,1653.75,7412
Just Cause 3,624,October 2016,1108.78,2378
Just Cause 3,624,September 2016,1302.67,2816
Just Cause 3,624,August 2016,1862.58,4198
Just Cause 3,624,July 2016,1963.91,4420
Just Cause 3,624,June 2016,1707.40,4454
Just Cause 3,624,May 2016,1242.70,2632
Just Cause 3,624,April 2016,1391.97,3009
Just Cause 3,624,March 2016,2362.95,6259
Just Cause 3,624,February 2016,2526.65,5502
Just Cause 3,624,January 2016,4784.69,12681
Just Cause 3,624,December 2015,8687.22,23459
Ultimate Admiral: Dreadnoughts,625,Last 30 Days,1018.05,1697
Ultimate Admiral: Dreadnoughts,625,April 2024,1039.22,1697
Ultimate Admiral: Dreadnoughts,625,March 2024,1171.44,1872
Ultimate Admiral: Dreadnoughts,625,February 2024,975.49,1532
Ultimate Admiral: Dreadnoughts,625,January 2024,1198.60,1814
Ultimate Admiral: Dreadnoughts,625,December 2023,1121.70,1702
Ultimate Admiral: Dreadnoughts,625,November 2023,1083.68,1638
Ultimate Admiral: Dreadnoughts,625,October 2023,995.74,1741
Ultimate Admiral: Dreadnoughts,625,September 2023,833.34,1333
Ultimate Admiral: Dreadnoughts,625,August 2023,903.44,1394
Ultimate Admiral: Dreadnoughts,625,July 2023,988.15,1566
Ultimate Admiral: Dreadnoughts,625,June 2023,828.31,1381
Ultimate Admiral: Dreadnoughts,625,May 2023,813.41,1494
Ultimate Admiral: Dreadnoughts,625,April 2023,703.37,1144
Ultimate Admiral: Dreadnoughts,625,March 2023,823.30,1323
Ultimate Admiral: Dreadnoughts,625,February 2023,1087.31,1879
Ultimate Admiral: Dreadnoughts,625,January 2023,789.28,2079
Ultimate Admiral: Dreadnoughts,625,December 2022,578.58,1033
Ultimate Admiral: Dreadnoughts,625,November 2022,845.96,1570
Ultimate Admiral: Dreadnoughts,625,October 2022,496.71,898
Ultimate Admiral: Dreadnoughts,625,September 2022,531.21,894
Ultimate Admiral: Dreadnoughts,625,August 2022,800.21,1697
Ultimate Admiral: Dreadnoughts,625,July 2022,771.78,1961
Ultimate Admiral: Dreadnoughts,625,June 2022,479.41,761
Ultimate Admiral: Dreadnoughts,625,May 2022,366.08,689
Ultimate Admiral: Dreadnoughts,625,April 2022,478.63,897
Ultimate Admiral: Dreadnoughts,625,March 2022,411.16,798
Ultimate Admiral: Dreadnoughts,625,February 2022,420.43,833
Ultimate Admiral: Dreadnoughts,625,January 2022,709.93,1334
Ultimate Admiral: Dreadnoughts,625,December 2021,954.50,1618
Realm Grinder,626,Last 30 Days,696.46,978
Realm Grinder,626,April 2024,706.98,995
Realm Grinder,626,March 2024,732.71,972
Realm Grinder,626,February 2024,780.31,1280
Realm Grinder,626,January 2024,746.72,967
Realm Grinder,626,December 2023,763.74,993
Realm Grinder,626,November 2023,819.81,1185
Realm Grinder,626,October 2023,845.06,1197
Realm Grinder,626,September 2023,809.73,1224
Realm Grinder,626,August 2023,848.94,1152
Realm Grinder,626,July 2023,945.84,1418
Realm Grinder,626,June 2023,856.33,1499
Realm Grinder,626,May 2023,756.21,1095
Realm Grinder,626,April 2023,771.03,1097
Realm Grinder,626,March 2023,696.92,883
Realm Grinder,626,February 2023,799.11,1285
Realm Grinder,626,January 2023,745.45,984
Realm Grinder,626,December 2022,740.10,970
Realm Grinder,626,November 2022,820.48,1190
Realm Grinder,626,October 2022,851.33,1181
Realm Grinder,626,September 2022,888.25,1255
Realm Grinder,626,August 2022,922.69,1234
Realm Grinder,626,July 2022,925.34,1299
Realm Grinder,626,June 2022,928.28,1196
Realm Grinder,626,May 2022,1059.13,1463
Realm Grinder,626,April 2022,1169.00,1581
Realm Grinder,626,March 2022,1110.87,1402
Realm Grinder,626,February 2022,1034.62,1572
Realm Grinder,626,January 2022,987.65,1335
Realm Grinder,626,December 2021,958.76,1308
Realm Grinder,626,November 2021,1011.28,1437
Realm Grinder,626,October 2021,1037.68,1439
Realm Grinder,626,September 2021,1126.26,1591
Realm Grinder,626,August 2021,1068.15,1530
Realm Grinder,626,July 2021,1049.97,1446
Realm Grinder,626,June 2021,1009.09,1276
Realm Grinder,626,May 2021,1068.85,1528
Realm Grinder,626,April 2021,1149.07,1570
Realm Grinder,626,March 2021,1195.88,1582
Realm Grinder,626,February 2021,1337.04,1968
Realm Grinder,626,January 2021,1247.26,1665
Realm Grinder,626,December 2020,1044.06,1479
Realm Grinder,626,November 2020,1038.52,1539
Realm Grinder,626,October 2020,1032.04,1501
Realm Grinder,626,September 2020,1058.34,1496
Realm Grinder,626,August 2020,1078.63,1492
Realm Grinder,626,July 2020,1072.18,1535
Realm Grinder,626,June 2020,1110.47,1446
Realm Grinder,626,May 2020,1282.86,1794
Realm Grinder,626,April 2020,1310.86,1767
Realm Grinder,626,March 2020,1167.04,1468
Realm Grinder,626,February 2020,1293.39,1992
Realm Grinder,626,January 2020,1333.68,1858
Realm Grinder,626,December 2019,1397.73,1814
Realm Grinder,626,November 2019,1493.42,2110
Realm Grinder,626,October 2019,1517.51,1934
Realm Grinder,626,September 2019,1700.06,2347
Realm Grinder,626,August 2019,1754.40,2348
Realm Grinder,626,July 2019,1675.67,2355
Realm Grinder,626,June 2019,1665.43,2138
Realm Grinder,626,May 2019,1970.84,2620
Realm Grinder,626,April 2019,1983.63,2558
Realm Grinder,626,March 2019,1900.53,2387
Realm Grinder,626,February 2019,2111.18,3185
Realm Grinder,626,January 2019,2101.60,2627
Realm Grinder,626,December 2018,2066.22,2529
Realm Grinder,626,November 2018,2030.21,2872
Realm Grinder,626,October 2018,2052.96,2810
Realm Grinder,626,September 2018,2123.73,2581
Realm Grinder,626,August 2018,2420.87,3310
Realm Grinder,626,July 2018,2052.39,2739
Realm Grinder,626,June 2018,2105.87,2655
Realm Grinder,626,May 2018,2170.20,3006
Realm Grinder,626,April 2018,2295.78,3174
Realm Grinder,626,March 2018,2318.77,3001
Realm Grinder,626,February 2018,2738.97,4154
Realm Grinder,626,January 2018,2788.53,3516
Realm Grinder,626,December 2017,3038.41,3906
Realm Grinder,626,November 2017,3247.49,4560
Realm Grinder,626,October 2017,3223.24,4341
Realm Grinder,626,September 2017,3026.17,4046
Realm Grinder,626,August 2017,3697.23,5186
Realm Grinder,626,July 2017,4367.41,6247
Realm Grinder,626,June 2017,2044.79,4107
FTL: Faster Than Light,627,Last 30 Days,1032.35,1562
FTL: Faster Than Light,627,April 2024,1043.66,1562
FTL: Faster Than Light,627,March 2024,1049.95,1637
FTL: Faster Than Light,627,February 2024,1113.19,1708
FTL: Faster Than Light,627,January 2024,1132.90,1817
FTL: Faster Than Light,627,December 2023,1104.45,1672
FTL: Faster Than Light,627,November 2023,1046.41,1772
FTL: Faster Than Light,627,October 2023,973.67,1476
FTL: Faster Than Light,627,September 2023,981.69,1495
FTL: Faster Than Light,627,August 2023,990.44,1463
FTL: Faster Than Light,627,July 2023,1093.10,1580
FTL: Faster Than Light,627,June 2023,921.86,1380
FTL: Faster Than Light,627,May 2023,970.52,1487
FTL: Faster Than Light,627,April 2023,1052.87,1553
FTL: Faster Than Light,627,March 2023,1112.09,1714
FTL: Faster Than Light,627,February 2023,1045.92,1659
FTL: Faster Than Light,627,January 2023,1116.37,1713
FTL: Faster Than Light,627,December 2022,1060.43,1612
FTL: Faster Than Light,627,November 2022,1018.80,1615
FTL: Faster Than Light,627,October 2022,1038.38,1616
FTL: Faster Than Light,627,September 2022,1113.72,1779
FTL: Faster Than Light,627,August 2022,1308.51,1967
FTL: Faster Than Light,627,July 2022,1326.90,2079
FTL: Faster Than Light,627,June 2022,1217.73,1957
FTL: Faster Than Light,627,May 2022,1362.99,2173
FTL: Faster Than Light,627,April 2022,1185.55,1855
FTL: Faster Than Light,627,March 2022,1023.87,1577
FTL: Faster Than Light,627,February 2022,1073.52,1662
FTL: Faster Than Light,627,January 2022,1212.74,1834
FTL: Faster Than Light,627,December 2021,1113.36,1733
FTL: Faster Than Light,627,November 2021,1186.69,1845
FTL: Faster Than Light,627,October 2021,1271.15,2190
FTL: Faster Than Light,627,September 2021,1419.29,2273
FTL: Faster Than Light,627,August 2021,1524.43,2261
FTL: Faster Than Light,627,July 2021,1808.60,3219
FTL: Faster Than Light,627,June 2021,1454.92,2975
FTL: Faster Than Light,627,May 2021,1103.30,1638
FTL: Faster Than Light,627,April 2021,1084.86,1706
FTL: Faster Than Light,627,March 2021,1139.19,1892
FTL: Faster Than Light,627,February 2021,1204.12,1854
FTL: Faster Than Light,627,January 2021,1178.97,1833
FTL: Faster Than Light,627,December 2020,1090.94,1756
FTL: Faster Than Light,627,November 2020,1131.99,1769
FTL: Faster Than Light,627,October 2020,1067.50,1648
FTL: Faster Than Light,627,September 2020,1137.93,1734
FTL: Faster Than Light,627,August 2020,1151.41,1693
FTL: Faster Than Light,627,July 2020,1279.35,1934
FTL: Faster Than Light,627,June 2020,1143.58,1853
FTL: Faster Than Light,627,May 2020,1243.19,1823
FTL: Faster Than Light,627,April 2020,1305.46,1865
FTL: Faster Than Light,627,March 2020,1229.95,2190
FTL: Faster Than Light,627,February 2020,1271.78,2299
FTL: Faster Than Light,627,January 2020,1370.51,2186
FTL: Faster Than Light,627,December 2019,1182.52,2196
FTL: Faster Than Light,627,November 2019,1120.23,1876
FTL: Faster Than Light,627,October 2019,964.43,1566
FTL: Faster Than Light,627,September 2019,1010.35,1720
FTL: Faster Than Light,627,August 2019,1295.66,2163
FTL: Faster Than Light,627,July 2019,1693.02,3619
FTL: Faster Than Light,627,June 2019,1153.39,2254
FTL: Faster Than Light,627,May 2019,1033.35,1794
FTL: Faster Than Light,627,April 2019,989.00,1614
FTL: Faster Than Light,627,March 2019,1060.10,1877
FTL: Faster Than Light,627,February 2019,1151.68,2036
FTL: Faster Than Light,627,January 2019,1274.07,2172
FTL: Faster Than Light,627,December 2018,1213.06,2116
FTL: Faster Than Light,627,November 2018,1068.23,2192
FTL: Faster Than Light,627,October 2018,1092.13,1903
FTL: Faster Than Light,627,September 2018,968.17,2210
FTL: Faster Than Light,627,August 2018,915.78,1534
FTL: Faster Than Light,627,July 2018,1171.93,2007
FTL: Faster Than Light,627,June 2018,1068.75,1957
FTL: Faster Than Light,627,May 2018,988.62,1760
FTL: Faster Than Light,627,April 2018,1136.83,1936
FTL: Faster Than Light,627,March 2018,1504.37,2996
FTL: Faster Than Light,627,February 2018,1097.74,1907
FTL: Faster Than Light,627,January 2018,1231.80,2219
FTL: Faster Than Light,627,December 2017,1209.18,2126
FTL: Faster Than Light,627,November 2017,1090.18,2041
FTL: Faster Than Light,627,October 2017,1159.75,2092
FTL: Faster Than Light,627,September 2017,1112.12,1918
FTL: Faster Than Light,627,August 2017,1147.21,1825
FTL: Faster Than Light,627,July 2017,1433.54,2607
FTL: Faster Than Light,627,June 2017,1347.44,3224
FTL: Faster Than Light,627,May 2017,1139.53,1939
FTL: Faster Than Light,627,April 2017,1132.10,1822
FTL: Faster Than Light,627,March 2017,1406.38,3421
FTL: Faster Than Light,627,February 2017,1312.73,3024
FTL: Faster Than Light,627,January 2017,1287.70,2566
FTL: Faster Than Light,627,December 2016,1243.82,2402
FTL: Faster Than Light,627,November 2016,1121.37,2249
FTL: Faster Than Light,627,October 2016,1037.93,1818
FTL: Faster Than Light,627,September 2016,1033.67,1710
FTL: Faster Than Light,627,August 2016,1092.26,1804
FTL: Faster Than Light,627,July 2016,1283.42,2595
FTL: Faster Than Light,627,June 2016,1167.28,2378
FTL: Faster Than Light,627,May 2016,1043.69,1873
FTL: Faster Than Light,627,April 2016,1024.97,1799
FTL: Faster Than Light,627,March 2016,1140.28,2075
FTL: Faster Than Light,627,February 2016,1351.19,2467
FTL: Faster Than Light,627,January 2016,1633.50,3472
FTL: Faster Than Light,627,December 2015,1385.39,3093
FTL: Faster Than Light,627,November 2015,1060.84,2232
FTL: Faster Than Light,627,October 2015,1108.20,2059
FTL: Faster Than Light,627,September 2015,1041.14,1813
FTL: Faster Than Light,627,August 2015,1126.93,1830
FTL: Faster Than Light,627,July 2015,1210.13,1935
FTL: Faster Than Light,627,June 2015,1394.84,2786
FTL: Faster Than Light,627,May 2015,1371.85,2503
FTL: Faster Than Light,627,April 2015,1449.86,4108
FTL: Faster Than Light,627,March 2015,1432.93,2967
FTL: Faster Than Light,627,February 2015,1446.66,2662
FTL: Faster Than Light,627,January 2015,1947.72,3947
FTL: Faster Than Light,627,December 2014,1807.70,4837
FTL: Faster Than Light,627,November 2014,1336.94,3244
FTL: Faster Than Light,627,October 2014,1352.08,2502
FTL: Faster Than Light,627,September 2014,1358.05,2390
FTL: Faster Than Light,627,August 2014,1797.12,3602
FTL: Faster Than Light,627,July 2014,2176.70,4311
FTL: Faster Than Light,627,June 2014,2512.58,7593
FTL: Faster Than Light,627,May 2014,2919.61,6255
FTL: Faster Than Light,627,April 2014,6990.34,18821
FTL: Faster Than Light,627,March 2014,1214.21,3264
FTL: Faster Than Light,627,February 2014,1162.17,2268
FTL: Faster Than Light,627,January 2014,1576.88,3714
FTL: Faster Than Light,627,December 2013,1837.61,5334
FTL: Faster Than Light,627,November 2013,1301.28,3080
FTL: Faster Than Light,627,October 2013,1279.74,2724
FTL: Faster Than Light,627,September 2013,2034.41,5204
FTL: Faster Than Light,627,August 2013,1438.40,2982
FTL: Faster Than Light,627,July 2013,3025.67,11642
FTL: Faster Than Light,627,June 2013,1247.20,3503
FTL: Faster Than Light,627,May 2013,891.02,2123
FTL: Faster Than Light,627,April 2013,1095.75,2078
FTL: Faster Than Light,627,March 2013,1361.67,3102
FTL: Faster Than Light,627,February 2013,2041.00,4588
FTL: Faster Than Light,627,January 2013,3423.20,9356
FTL: Faster Than Light,627,December 2012,2569.16,9308
FTL: Faster Than Light,627,November 2012,1200.02,2612
FTL: Faster Than Light,627,October 2012,2388.48,5744
FTL: Faster Than Light,627,September 2012,6591.43,17537
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,Last 30 Days,579.26,1171
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,April 2024,574.18,1171
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,March 2024,862.63,2364
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,February 2024,646.86,1287
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,January 2024,777.56,1737
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,December 2023,696.58,1630
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,November 2023,609.99,1288
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,October 2023,683.71,1513
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,September 2023,1025.22,4536
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,August 2023,706.80,1278
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,July 2023,1290.68,2390
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,June 2023,721.94,1890
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,May 2023,1101.44,3234
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,April 2023,888.21,2385
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,March 2023,1001.99,2866
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,February 2023,1113.12,3168
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,January 2023,990.69,2000
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,December 2022,1127.36,3259
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,November 2022,1347.16,5097
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,October 2022,893.35,2662
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,September 2022,623.72,1253
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,August 2022,835.57,2070
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,July 2022,979.26,2243
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,June 2022,805.12,2042
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,May 2022,782.03,2213
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,April 2022,831.57,3097
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,March 2022,666.26,1297
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,February 2022,913.12,2222
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,January 2022,1143.45,2634
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,December 2021,1363.26,4150
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,November 2021,1144.17,4562
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,October 2021,1362.30,3966
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,September 2021,1246.09,5102
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,August 2021,1040.28,1639
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,July 2021,1783.08,4494
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,June 2021,2076.33,5221
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,May 2021,2522.53,6995
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,April 2021,910.90,3910
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,March 2021,965.81,1753
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,February 2021,1497.51,3641
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,January 2021,1426.87,3305
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,December 2020,1591.72,5032
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,November 2020,1710.43,6228
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,October 2020,876.92,2237
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,September 2020,877.05,3952
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,August 2020,631.45,962
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,July 2020,881.16,1894
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,June 2020,799.40,2086
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,May 2020,830.68,2285
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,April 2020,499.41,1517
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,March 2020,435.93,684
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,February 2020,463.04,913
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,January 2020,595.76,1232
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,December 2019,605.13,1378
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,November 2019,428.09,1201
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,October 2019,350.94,706
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,September 2019,462.17,1368
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,August 2019,433.60,1081
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,July 2019,465.79,974
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,June 2019,396.06,1018
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,May 2019,417.02,1094
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,April 2019,392.94,925
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,March 2019,407.97,897
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,February 2019,503.18,1112
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,January 2019,513.29,1070
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,December 2018,539.35,1278
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,November 2018,584.39,1647
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,October 2018,524.42,1116
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,September 2018,701.51,2479
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,August 2018,590.29,1048
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,July 2018,1160.93,3254
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,June 2018,661.17,1986
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,May 2018,403.89,821
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,April 2018,444.71,814
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,March 2018,549.16,1201
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,February 2018,1030.13,2859
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,January 2018,895.72,2245
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,December 2017,1095.75,3407
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,November 2017,685.86,2841
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,October 2017,562.74,1219
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,September 2017,864.76,2954
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,August 2017,611.74,1164
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,July 2017,1089.31,2650
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,June 2017,678.79,2525
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,May 2017,351.03,633
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,April 2017,471.92,1046
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,March 2017,408.69,864
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,February 2017,683.58,1739
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,January 2017,562.34,1396
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,December 2016,496.97,1519
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,November 2016,349.89,1205
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,October 2016,529.45,1749
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,September 2016,493.59,1892
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,August 2016,223.60,358
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,July 2016,357.93,833
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,June 2016,291.28,665
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,May 2016,382.08,938
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,April 2016,431.18,868
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,March 2016,657.62,1328
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,628,February 2016,1624.09,5931
A.V.A Global,629,Last 30 Days,469.05,1275
A.V.A Global,629,April 2024,467.77,1275
A.V.A Global,629,March 2024,472.18,1272
A.V.A Global,629,February 2024,369.47,1177
A.V.A Global,629,January 2024,313.94,844
A.V.A Global,629,December 2023,387.59,1085
A.V.A Global,629,November 2023,473.17,1262
A.V.A Global,629,October 2023,499.35,1252
A.V.A Global,629,September 2023,559.79,1488
A.V.A Global,629,August 2023,557.69,1727
A.V.A Global,629,July 2023,611.11,1600
A.V.A Global,629,June 2023,652.93,1711
A.V.A Global,629,May 2023,707.68,1888
A.V.A Global,629,April 2023,746.30,2165
A.V.A Global,629,March 2023,760.37,2072
A.V.A Global,629,February 2023,945.40,2482
A.V.A Global,629,January 2023,834.72,2681
A.V.A Global,629,December 2022,951.89,2743
A.V.A Global,629,November 2022,1126.06,2792
A.V.A Global,629,October 2022,1302.49,3504
A.V.A Global,629,September 2022,1866.05,6607
A.V.A Global,629,August 2022,4495.95,11883
Old School RuneScape,630,Last 30 Days,926.90,1399
Old School RuneScape,630,April 2024,943.81,1399
Old School RuneScape,630,March 2024,967.41,1549
Old School RuneScape,630,February 2024,909.44,1362
Old School RuneScape,630,January 2024,880.18,1344
Old School RuneScape,630,December 2023,955.50,1646
Old School RuneScape,630,November 2023,1124.90,2062
Old School RuneScape,630,October 2023,951.52,1414
Old School RuneScape,630,September 2023,921.50,1379
Old School RuneScape,630,August 2023,1006.00,1500
Old School RuneScape,630,July 2023,1050.59,1528
Old School RuneScape,630,June 2023,1016.28,1541
Old School RuneScape,630,May 2023,1109.08,1601
Old School RuneScape,630,April 2023,1184.53,1768
Old School RuneScape,630,March 2023,1226.74,1883
Old School RuneScape,630,February 2023,1332.31,2166
Old School RuneScape,630,January 2023,1321.81,2124
Old School RuneScape,630,December 2022,1153.66,1754
Old School RuneScape,630,November 2022,1226.33,2233
Old School RuneScape,630,October 2022,1118.07,1717
Old School RuneScape,630,September 2022,1174.38,1800
Old School RuneScape,630,August 2022,1210.28,1904
Old School RuneScape,630,July 2022,1196.55,1848
Old School RuneScape,630,June 2022,1087.26,1601
Old School RuneScape,630,May 2022,1178.92,1831
Old School RuneScape,630,April 2022,1133.03,1775
Old School RuneScape,630,March 2022,934.55,1398
Old School RuneScape,630,February 2022,1182.47,1826
Old School RuneScape,630,January 2022,1392.03,2317
Old School RuneScape,630,December 2021,1089.76,1575
Old School RuneScape,630,November 2021,1282.01,1982
Old School RuneScape,630,October 2021,1369.57,2146
Old School RuneScape,630,September 2021,1210.03,1830
Old School RuneScape,630,August 2021,1356.97,1878
Old School RuneScape,630,July 2021,1224.80,1718
Old School RuneScape,630,June 2021,1179.36,1773
Old School RuneScape,630,May 2021,1347.32,2039
Old School RuneScape,630,April 2021,1791.03,2768
Old School RuneScape,630,March 2021,2841.24,4884
Tomb Raider,631,Last 30 Days,860.37,2492
Tomb Raider,631,April 2024,867.13,2492
Tomb Raider,631,March 2024,724.02,1610
Tomb Raider,631,February 2024,922.12,2210
Tomb Raider,631,January 2024,718.01,1319
Tomb Raider,631,December 2023,793.29,1417
Tomb Raider,631,November 2023,734.38,1743
Tomb Raider,631,October 2023,615.06,1624
Tomb Raider,631,September 2023,691.62,1793
Tomb Raider,631,August 2023,769.57,1536
Tomb Raider,631,July 2023,855.61,2429
Tomb Raider,631,June 2023,801.53,2191
Tomb Raider,631,May 2023,580.60,1320
Tomb Raider,631,April 2023,604.50,1289
Tomb Raider,631,March 2023,674.46,1333
Tomb Raider,631,February 2023,648.78,1661
Tomb Raider,631,January 2023,679.45,1209
Tomb Raider,631,December 2022,713.63,1314
Tomb Raider,631,November 2022,628.91,1225
Tomb Raider,631,October 2022,586.57,1218
Tomb Raider,631,September 2022,616.31,1449
Tomb Raider,631,August 2022,581.58,1047
Tomb Raider,631,July 2022,731.87,1474
Tomb Raider,631,June 2022,719.24,1286
Tomb Raider,631,May 2022,764.73,1671
Tomb Raider,631,April 2022,711.08,1540
Tomb Raider,631,March 2022,855.75,2210
Tomb Raider,631,February 2022,826.26,1636
Tomb Raider,631,January 2022,1148.03,2749
Tomb Raider,631,December 2021,1032.00,2522
Tomb Raider,631,November 2021,1461.22,4522
Tomb Raider,631,October 2021,863.78,4030
Tomb Raider,631,September 2021,828.27,1641
Tomb Raider,631,August 2021,1464.17,3275
Tomb Raider,631,July 2021,1263.51,2841
Tomb Raider,631,June 2021,1334.64,3651
Tomb Raider,631,May 2021,1376.99,4240
Tomb Raider,631,April 2021,1167.89,2882
Tomb Raider,631,March 2021,1538.27,4541
Tomb Raider,631,February 2021,1282.94,2810
Tomb Raider,631,January 2021,1476.10,3192
Tomb Raider,631,December 2020,1526.85,3667
